candidate_row	gene_symbol	nuclease_pam_class	rank	target_interval	run_accession	study	condition	replicate_type	biological_replicate	technical_replicate	guide_fully_in_replicate_peak	guide_any_replicate_peak_overlap	overlap_bp	replicate_peak_id	replicate_peak_signal	distance_to_summit
1148	Hdac1	Nme2Cas9_NNNNCC	4	chr4:129436756-129436786	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	30	peak_27685	1934.151123	194
1148	Hdac1	Nme2Cas9_NNNNCC	4	chr4:129436756-129436786	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	30	peak_36263	3753.003906	253
1148	Hdac1	Nme2Cas9_NNNNCC	4	chr4:129436756-129436786	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	30	peak_38341	3787.128662	184
1148	Hdac1	Nme2Cas9_NNNNCC	4	chr4:129436756-129436786	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	30	peak_41361	3155.362793	195
1148	Hdac1	Nme2Cas9_NNNNCC	4	chr4:129436756-129436786	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	30	peak_43788	3004.218506	187
1148	Hdac1	Nme2Cas9_NNNNCC	4	chr4:129436756-129436786	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	30	peak_43376	2649.813232	250
1149	Hdac1	Nme2Cas9_NNNNCC	5	chr4:129436710-129436740	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	30	peak_37127	1038.981567	147
1149	Hdac1	Nme2Cas9_NNNNCC	5	chr4:129436710-129436740	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	30	peak_47637	1223.111816	139
1149	Hdac1	Nme2Cas9_NNNNCC	5	chr4:129436710-129436740	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	30	peak_28175	1838.676147	137
1149	Hdac1	Nme2Cas9_NNNNCC	5	chr4:129436710-129436740	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	30	peak_28040	1688.750610	141
1149	Hdac1	Nme2Cas9_NNNNCC	5	chr4:129436710-129436740	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	30	peak_27684	2041.427246	139
1149	Hdac1	Nme2Cas9_NNNNCC	5	chr4:129436710-129436740	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	30	peak_27694	2088.038574	144
1149	Hdac1	Nme2Cas9_NNNNCC	5	chr4:129436710-129436740	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	30	peak_27860	1682.338867	137
1149	Hdac1	Nme2Cas9_NNNNCC	5	chr4:129436710-129436740	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	30	peak_27685	1934.151123	148
1149	Hdac1	Nme2Cas9_NNNNCC	5	chr4:129436710-129436740	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	30	peak_36263	3753.003906	207
1149	Hdac1	Nme2Cas9_NNNNCC	5	chr4:129436710-129436740	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	30	peak_38341	3787.128662	138
1149	Hdac1	Nme2Cas9_NNNNCC	5	chr4:129436710-129436740	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	30	peak_41361	3155.362793	149
1149	Hdac1	Nme2Cas9_NNNNCC	5	chr4:129436710-129436740	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	30	peak_43788	3004.218506	141
1149	Hdac1	Nme2Cas9_NNNNCC	5	chr4:129436710-129436740	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	30	peak_43376	2649.813232	204
1150	Hdac2	SaCas9_NNGRRT	1	chr10:36850393-36850420	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	27	peak_4942	4787.247070	-133
1150	Hdac2	SaCas9_NNGRRT	1	chr10:36850393-36850420	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	27	peak_6215	5649.615234	-142
1150	Hdac2	SaCas9_NNGRRT	1	chr10:36850393-36850420	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	27	peak_3570	6389.520508	140
1150	Hdac2	SaCas9_NNGRRT	1	chr10:36850393-36850420	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	27	peak_3566	6055.878906	-94
1150	Hdac2	SaCas9_NNGRRT	1	chr10:36850393-36850420	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	27	peak_3347	4879.782715	147
1150	Hdac2	SaCas9_NNGRRT	1	chr10:36850393-36850420	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	27	peak_3396	5294.225586	139
1150	Hdac2	SaCas9_NNGRRT	1	chr10:36850393-36850420	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	27	peak_3337	5444.345703	139
1150	Hdac2	SaCas9_NNGRRT	1	chr10:36850393-36850420	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	27	peak_3379	5366.965820	139
1150	Hdac2	SaCas9_NNGRRT	1	chr10:36850393-36850420	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	27	peak_4176	5765.491211	-93
1150	Hdac2	SaCas9_NNGRRT	1	chr10:36850393-36850420	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	27	peak_4475	5879.349121	-132
1150	Hdac2	SaCas9_NNGRRT	1	chr10:36850393-36850420	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	27	peak_4803	4169.148926	140
1150	Hdac2	SaCas9_NNGRRT	1	chr10:36850393-36850420	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	27	peak_5014	4678.454590	140
1150	Hdac2	SaCas9_NNGRRT	1	chr10:36850393-36850420	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	27	peak_5038	4527.328125	-132
1151	Hdac2	SaCas9_NNGRRT	2	chr10:36850312-36850339	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	27	peak_4942	4787.247070	-214
1151	Hdac2	SaCas9_NNGRRT	2	chr10:36850312-36850339	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	27	peak_6215	5649.615234	-223
1151	Hdac2	SaCas9_NNGRRT	2	chr10:36850312-36850339	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	27	peak_3570	6389.520508	59
1151	Hdac2	SaCas9_NNGRRT	2	chr10:36850312-36850339	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	27	peak_3566	6055.878906	-175
1151	Hdac2	SaCas9_NNGRRT	2	chr10:36850312-36850339	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	27	peak_3347	4879.782715	66
1151	Hdac2	SaCas9_NNGRRT	2	chr10:36850312-36850339	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	27	peak_3396	5294.225586	58
1151	Hdac2	SaCas9_NNGRRT	2	chr10:36850312-36850339	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	27	peak_3337	5444.345703	58
1151	Hdac2	SaCas9_NNGRRT	2	chr10:36850312-36850339	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	27	peak_3379	5366.965820	58
1151	Hdac2	SaCas9_NNGRRT	2	chr10:36850312-36850339	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	27	peak_4176	5765.491211	-174
1151	Hdac2	SaCas9_NNGRRT	2	chr10:36850312-36850339	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	27	peak_4475	5879.349121	-213
1151	Hdac2	SaCas9_NNGRRT	2	chr10:36850312-36850339	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	27	peak_4803	4169.148926	59
1151	Hdac2	SaCas9_NNGRRT	2	chr10:36850312-36850339	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	27	peak_5014	4678.454590	59
1151	Hdac2	SaCas9_NNGRRT	2	chr10:36850312-36850339	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	27	peak_5038	4527.328125	-213
1152	Hdac2	SaCas9_NNGRRT	3	chr10:36850287-36850314	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	27	peak_4942	4787.247070	-239
1152	Hdac2	SaCas9_NNGRRT	3	chr10:36850287-36850314	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	27	peak_6215	5649.615234	-248
1152	Hdac2	SaCas9_NNGRRT	3	chr10:36850287-36850314	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	27	peak_3570	6389.520508	34
1152	Hdac2	SaCas9_NNGRRT	3	chr10:36850287-36850314	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	27	peak_3566	6055.878906	-200
1152	Hdac2	SaCas9_NNGRRT	3	chr10:36850287-36850314	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	27	peak_3347	4879.782715	41
1152	Hdac2	SaCas9_NNGRRT	3	chr10:36850287-36850314	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	27	peak_3396	5294.225586	33
1152	Hdac2	SaCas9_NNGRRT	3	chr10:36850287-36850314	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	27	peak_3337	5444.345703	33
1152	Hdac2	SaCas9_NNGRRT	3	chr10:36850287-36850314	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	27	peak_3379	5366.965820	33
1152	Hdac2	SaCas9_NNGRRT	3	chr10:36850287-36850314	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	27	peak_4176	5765.491211	-199
1152	Hdac2	SaCas9_NNGRRT	3	chr10:36850287-36850314	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	27	peak_4475	5879.349121	-238
1152	Hdac2	SaCas9_NNGRRT	3	chr10:36850287-36850314	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	27	peak_4803	4169.148926	34
1152	Hdac2	SaCas9_NNGRRT	3	chr10:36850287-36850314	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	27	peak_5014	4678.454590	34
1152	Hdac2	SaCas9_NNGRRT	3	chr10:36850287-36850314	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	27	peak_5038	4527.328125	-238
1153	Hdac2	SaCas9_NNGRRT	4	chr10:36850240-36850267	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	27	peak_4942	4787.247070	-286
1153	Hdac2	SaCas9_NNGRRT	4	chr10:36850240-36850267	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	27	peak_6215	5649.615234	-295
1153	Hdac2	SaCas9_NNGRRT	4	chr10:36850240-36850267	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	27	peak_3570	6389.520508	-13
1153	Hdac2	SaCas9_NNGRRT	4	chr10:36850240-36850267	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	27	peak_3566	6055.878906	-247
1153	Hdac2	SaCas9_NNGRRT	4	chr10:36850240-36850267	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	27	peak_3347	4879.782715	-6
1153	Hdac2	SaCas9_NNGRRT	4	chr10:36850240-36850267	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	27	peak_3396	5294.225586	-14
1153	Hdac2	SaCas9_NNGRRT	4	chr10:36850240-36850267	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	27	peak_3337	5444.345703	-14
1153	Hdac2	SaCas9_NNGRRT	4	chr10:36850240-36850267	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	27	peak_3379	5366.965820	-14
1153	Hdac2	SaCas9_NNGRRT	4	chr10:36850240-36850267	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	27	peak_4176	5765.491211	-246
1153	Hdac2	SaCas9_NNGRRT	4	chr10:36850240-36850267	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	27	peak_4475	5879.349121	-285
1153	Hdac2	SaCas9_NNGRRT	4	chr10:36850240-36850267	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	27	peak_4803	4169.148926	-13
1153	Hdac2	SaCas9_NNGRRT	4	chr10:36850240-36850267	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	27	peak_5014	4678.454590	-13
1153	Hdac2	SaCas9_NNGRRT	4	chr10:36850240-36850267	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	27	peak_5038	4527.328125	-285
1154	Hdac2	SaCas9_NNGRRT	5	chr10:36850219-36850246	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	27	peak_4942	4787.247070	-307
1154	Hdac2	SaCas9_NNGRRT	5	chr10:36850219-36850246	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	27	peak_6215	5649.615234	-316
1154	Hdac2	SaCas9_NNGRRT	5	chr10:36850219-36850246	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	27	peak_3570	6389.520508	-34
1154	Hdac2	SaCas9_NNGRRT	5	chr10:36850219-36850246	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	27	peak_3566	6055.878906	-268
1154	Hdac2	SaCas9_NNGRRT	5	chr10:36850219-36850246	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	27	peak_3347	4879.782715	-27
1154	Hdac2	SaCas9_NNGRRT	5	chr10:36850219-36850246	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	27	peak_3396	5294.225586	-35
1154	Hdac2	SaCas9_NNGRRT	5	chr10:36850219-36850246	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	27	peak_3337	5444.345703	-35
1154	Hdac2	SaCas9_NNGRRT	5	chr10:36850219-36850246	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	27	peak_3379	5366.965820	-35
1154	Hdac2	SaCas9_NNGRRT	5	chr10:36850219-36850246	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	27	peak_4176	5765.491211	-267
1154	Hdac2	SaCas9_NNGRRT	5	chr10:36850219-36850246	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	27	peak_4475	5879.349121	-306
1154	Hdac2	SaCas9_NNGRRT	5	chr10:36850219-36850246	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	27	peak_4803	4169.148926	-34
1154	Hdac2	SaCas9_NNGRRT	5	chr10:36850219-36850246	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	27	peak_5014	4678.454590	-34
1154	Hdac2	SaCas9_NNGRRT	5	chr10:36850219-36850246	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	27	peak_5038	4527.328125	-306
1155	Hdac2	SpCas9_NGG	1	chr10:36850394-36850417	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	23	peak_4942	4787.247070	-134
1155	Hdac2	SpCas9_NGG	1	chr10:36850394-36850417	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	23	peak_6215	5649.615234	-143
1155	Hdac2	SpCas9_NGG	1	chr10:36850394-36850417	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	23	peak_3570	6389.520508	139
1155	Hdac2	SpCas9_NGG	1	chr10:36850394-36850417	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	23	peak_3566	6055.878906	-95
1155	Hdac2	SpCas9_NGG	1	chr10:36850394-36850417	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	23	peak_3347	4879.782715	146
1155	Hdac2	SpCas9_NGG	1	chr10:36850394-36850417	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	23	peak_3396	5294.225586	138
1155	Hdac2	SpCas9_NGG	1	chr10:36850394-36850417	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	23	peak_3337	5444.345703	138
1155	Hdac2	SpCas9_NGG	1	chr10:36850394-36850417	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	23	peak_3379	5366.965820	138
1155	Hdac2	SpCas9_NGG	1	chr10:36850394-36850417	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	23	peak_4176	5765.491211	-94
1155	Hdac2	SpCas9_NGG	1	chr10:36850394-36850417	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	23	peak_4475	5879.349121	-133
1155	Hdac2	SpCas9_NGG	1	chr10:36850394-36850417	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	23	peak_4803	4169.148926	139
1155	Hdac2	SpCas9_NGG	1	chr10:36850394-36850417	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	23	peak_5014	4678.454590	139
1155	Hdac2	SpCas9_NGG	1	chr10:36850394-36850417	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	23	peak_5038	4527.328125	-133
1156	Hdac2	SpCas9_NGG	2	chr10:36850395-36850418	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	23	peak_4942	4787.247070	-133
1156	Hdac2	SpCas9_NGG	2	chr10:36850395-36850418	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	23	peak_6215	5649.615234	-142
1156	Hdac2	SpCas9_NGG	2	chr10:36850395-36850418	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	23	peak_3570	6389.520508	140
1156	Hdac2	SpCas9_NGG	2	chr10:36850395-36850418	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	23	peak_3566	6055.878906	-94
1156	Hdac2	SpCas9_NGG	2	chr10:36850395-36850418	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	23	peak_3347	4879.782715	147
1156	Hdac2	SpCas9_NGG	2	chr10:36850395-36850418	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	23	peak_3396	5294.225586	139
1156	Hdac2	SpCas9_NGG	2	chr10:36850395-36850418	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	23	peak_3337	5444.345703	139
1156	Hdac2	SpCas9_NGG	2	chr10:36850395-36850418	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	23	peak_3379	5366.965820	139
1156	Hdac2	SpCas9_NGG	2	chr10:36850395-36850418	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	23	peak_4176	5765.491211	-93
1156	Hdac2	SpCas9_NGG	2	chr10:36850395-36850418	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	23	peak_4475	5879.349121	-132
1156	Hdac2	SpCas9_NGG	2	chr10:36850395-36850418	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	23	peak_4803	4169.148926	140
1156	Hdac2	SpCas9_NGG	2	chr10:36850395-36850418	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	23	peak_5014	4678.454590	140
1156	Hdac2	SpCas9_NGG	2	chr10:36850395-36850418	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	23	peak_5038	4527.328125	-132
1157	Hdac2	SpCas9_NGG	3	chr10:36850398-36850421	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	23	peak_4942	4787.247070	-130
1157	Hdac2	SpCas9_NGG	3	chr10:36850398-36850421	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	23	peak_6215	5649.615234	-139
1157	Hdac2	SpCas9_NGG	3	chr10:36850398-36850421	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	23	peak_3570	6389.520508	143
1157	Hdac2	SpCas9_NGG	3	chr10:36850398-36850421	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	23	peak_3566	6055.878906	-91
1157	Hdac2	SpCas9_NGG	3	chr10:36850398-36850421	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	23	peak_3347	4879.782715	150
1157	Hdac2	SpCas9_NGG	3	chr10:36850398-36850421	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	23	peak_3396	5294.225586	142
1157	Hdac2	SpCas9_NGG	3	chr10:36850398-36850421	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	23	peak_3337	5444.345703	142
1157	Hdac2	SpCas9_NGG	3	chr10:36850398-36850421	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	23	peak_3379	5366.965820	142
1157	Hdac2	SpCas9_NGG	3	chr10:36850398-36850421	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	23	peak_4176	5765.491211	-90
1157	Hdac2	SpCas9_NGG	3	chr10:36850398-36850421	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	23	peak_4475	5879.349121	-129
1157	Hdac2	SpCas9_NGG	3	chr10:36850398-36850421	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	23	peak_4803	4169.148926	143
1157	Hdac2	SpCas9_NGG	3	chr10:36850398-36850421	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	23	peak_5014	4678.454590	143
1157	Hdac2	SpCas9_NGG	3	chr10:36850398-36850421	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	23	peak_5038	4527.328125	-129
1158	Hdac2	SpCas9_NGG	4	chr10:36850376-36850399	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	23	peak_4942	4787.247070	-152
1158	Hdac2	SpCas9_NGG	4	chr10:36850376-36850399	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	23	peak_6215	5649.615234	-161
1158	Hdac2	SpCas9_NGG	4	chr10:36850376-36850399	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	23	peak_3570	6389.520508	121
1158	Hdac2	SpCas9_NGG	4	chr10:36850376-36850399	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	23	peak_3566	6055.878906	-113
1158	Hdac2	SpCas9_NGG	4	chr10:36850376-36850399	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	23	peak_3347	4879.782715	128
1158	Hdac2	SpCas9_NGG	4	chr10:36850376-36850399	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	23	peak_3396	5294.225586	120
1158	Hdac2	SpCas9_NGG	4	chr10:36850376-36850399	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	23	peak_3337	5444.345703	120
1158	Hdac2	SpCas9_NGG	4	chr10:36850376-36850399	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	23	peak_3379	5366.965820	120
1158	Hdac2	SpCas9_NGG	4	chr10:36850376-36850399	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	23	peak_4176	5765.491211	-112
1158	Hdac2	SpCas9_NGG	4	chr10:36850376-36850399	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	23	peak_4475	5879.349121	-151
1158	Hdac2	SpCas9_NGG	4	chr10:36850376-36850399	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	23	peak_4803	4169.148926	121
1158	Hdac2	SpCas9_NGG	4	chr10:36850376-36850399	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	23	peak_5014	4678.454590	121
1158	Hdac2	SpCas9_NGG	4	chr10:36850376-36850399	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	23	peak_5038	4527.328125	-151
1159	Hdac2	SpCas9_NGG	5	chr10:36850305-36850328	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	23	peak_4942	4787.247070	-223
1159	Hdac2	SpCas9_NGG	5	chr10:36850305-36850328	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	23	peak_6215	5649.615234	-232
1159	Hdac2	SpCas9_NGG	5	chr10:36850305-36850328	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	23	peak_3570	6389.520508	50
1159	Hdac2	SpCas9_NGG	5	chr10:36850305-36850328	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	23	peak_3566	6055.878906	-184
1159	Hdac2	SpCas9_NGG	5	chr10:36850305-36850328	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	23	peak_3347	4879.782715	57
1159	Hdac2	SpCas9_NGG	5	chr10:36850305-36850328	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	23	peak_3396	5294.225586	49
1159	Hdac2	SpCas9_NGG	5	chr10:36850305-36850328	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	23	peak_3337	5444.345703	49
1159	Hdac2	SpCas9_NGG	5	chr10:36850305-36850328	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	23	peak_3379	5366.965820	49
1159	Hdac2	SpCas9_NGG	5	chr10:36850305-36850328	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	23	peak_4176	5765.491211	-183
1159	Hdac2	SpCas9_NGG	5	chr10:36850305-36850328	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	23	peak_4475	5879.349121	-222
1159	Hdac2	SpCas9_NGG	5	chr10:36850305-36850328	SRR22516042	ZhangL_2024	stroke_WT	biological	3		True	True	23	peak_4803	4169.148926	50
1159	Hdac2	SpCas9_NGG	5	chr10:36850305-36850328	SRR22516043	ZhangL_2024	stroke_WT	biological	2		True	True	23	peak_5014	4678.454590	50
1159	Hdac2	SpCas9_NGG	5	chr10:36850305-36850328	SRR22516044	ZhangL_2024	stroke_WT	biological	1		True	True	23	peak_5038	4527.328125	-222
1160	Hdac2	CjCas9_NNNVRYM	1	chr10:36850386-36850415	SRR5617659	Gosselin_2017	homeostatic	biological	1		True	True	29	peak_4942	4787.247070	-139
1160	Hdac2	CjCas9_NNNVRYM	1	chr10:36850386-36850415	SRR5617660	Gosselin_2017	homeostatic	biological	2		True	True	29	peak_6215	5649.615234	-148
1160	Hdac2	CjCas9_NNNVRYM	1	chr10:36850386-36850415	SRR14667444	ZhangX_Kracht_2022	PP_control	technical	1	1	True	True	29	peak_3570	6389.520508	134
1160	Hdac2	CjCas9_NNNVRYM	1	chr10:36850386-36850415	SRR14667445	ZhangX_Kracht_2022	PP_control	technical	1	2	True	True	29	peak_3566	6055.878906	-100
1160	Hdac2	CjCas9_NNNVRYM	1	chr10:36850386-36850415	SRR14667448	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	1	True	True	29	peak_3347	4879.782715	141
1160	Hdac2	CjCas9_NNNVRYM	1	chr10:36850386-36850415	SRR14667449	ZhangX_Kracht_2022	PL_acute_LPS	technical	1	2	True	True	29	peak_3396	5294.225586	133
1160	Hdac2	CjCas9_NNNVRYM	1	chr10:36850386-36850415	SRR14667450	ZhangX_Kracht_2022	LL_tolerized	technical	1	1	True	True	29	peak_3337	5444.345703	133
1160	Hdac2	CjCas9_NNNVRYM	1	chr10:36850386-36850415	SRR14667451	ZhangX_Kracht_2022	LL_tolerized	technical	1	2	True	True	29	peak_3379	5366.965820	133
1160	Hdac2	CjCas9_NNNVRYM	1	chr10:36850386-36850415	SRR22516047	ZhangL_2024	sham_WT	biological	3		True	True	29	peak_4176	5765.491211	-99
1160	Hdac2	CjCas9_NNNVRYM	1	chr10:36850386-36850415	SRR22516048	ZhangL_2024	sham_WT	biological	2		True	True	29	peak_4475	5879.349121	-138
