id	source_chrom	source_start	source_end	label	mapped_chrom	mapped_start	mapped_end	status
BL002678	chr6	14793800	14805500	High Signal Region	chr6	14793799	14805499	mapped
BL002679	chr6	14929200	14935100	High Signal Region	chr6	14929199	14935099	mapped
BL002680	chr6	16299700	16310100	High Signal Region	chr6	16299699	16310099	mapped
BL002681	chr6	16922600	16924800	High Signal Region	chr6	16922599	16924799	mapped
BL002682	chr6	17004600	17042000	High Signal Region	chr6	17004599	17041999	mapped
BL002683	chr6	17391200	17397900	High Signal Region	chr6	17391199	17397899	mapped
BL002684	chr6	17981700	17983400	High Signal Region	chr6	17981699	17983399	mapped
BL002685	chr6	18264800	18267200	High Signal Region	chr6	18264799	18267199	mapped
BL002686	chr6	18836700	18848600	High Signal Region	chr6	18836699	18848599	mapped
BL002687	chr6	19068900	19075400	High Signal Region	chr6	19068899	19075399	mapped
BL002688	chr6	20113900	20143500	High Signal Region	chr6	20113899	20143499	mapped
BL002689	chr6	21452400	21458100	High Signal Region	chr6	21452399	21458099	mapped
BL002690	chr6	21801300	21803200	High Signal Region	chr6	21801299	21803199	mapped
BL002691	chr6	21841300	21845300	High Signal Region	chr6	21841299	21845299	mapped
BL002692	chr6	21873300	21876800	High Signal Region	chr6	21873299	21876799	mapped
BL002693	chr6	22107700	22131800	High Signal Region	chr6	22107699	22131799	mapped
BL002694	chr6	22479600	22483900	High Signal Region	chr6	22479599	22483899	mapped
BL002695	chr6	22516700	22534300	High Signal Region	chr6	22516699	22534299	mapped
BL002696	chr6	25505600	25566400	Low Mappability	chr6	25505599	25566399	mapped
BL002697	chr6	26049500	26072100	High Signal Region	chr6	26049499	26072099	mapped
BL002698	chr6	26247700	26278000	High Signal Region	chr6	26247699	26277999	mapped
BL002699	chr6	26834800	26840700	High Signal Region	chr6	26834799	26840699	mapped
BL002700	chr6	26988500	26992000	High Signal Region	chr6	26988499	26991999	mapped
BL002701	chr6	27199000	27228400	High Signal Region	chr6	27198999	27228399	mapped
BL002702	chr6	28924100	28929500	Low Mappability	chr6	28924099	28929499	mapped
BL002703	chr6	29746800	29750000	High Signal Region	chr6	29746799	29749999	mapped
BL002704	chr6	29974300	29978200	High Signal Region	chr6	29974299	29978199	mapped
BL002705	chr6	30752800	30806400	High Signal Region				unmapped
BL002706	chr6	30929300	30936100	Low Mappability	chr6	30906235	30913035	mapped
BL002707	chr6	31594900	31597200	High Signal Region	chr6	31571835	31574135	mapped
BL002708	chr6	32740700	32746800	High Signal Region	chr6	32717635	32723735	mapped
BL002709	chr6	32867600	32869000	High Signal Region	chr6	32844535	32845935	mapped
BL002710	chr6	33490300	33495000	High Signal Region	chr6	33467235	33471935	mapped
BL002711	chr6	33650500	33665400	High Signal Region	chr6	33627435	33642335	mapped
BL002712	chr6	33743900	33749000	High Signal Region	chr6	33720835	33725935	mapped
BL002713	chr6	36224300	36230500	High Signal Region	chr6	36201235	36207435	mapped
BL002714	chr6	40535500	40559800	Low Mappability	chr6	40512434	40536734	mapped
BL002715	chr6	40716600	40723700	High Signal Region	chr6	40693534	40700634	mapped
BL002716	chr6	42122800	42174200	High Signal Region	chr6	42099734	42151134	mapped
BL002717	chr6	42492600	42516600	High Signal Region	chr6	42469534	42493534	mapped
BL002718	chr6	42617600	42620900	High Signal Region	chr6	42594534	42597834	mapped
BL002719	chr6	44265200	44270800	High Signal Region	chr6	44242134	44247734	mapped
BL002720	chr6	44497000	44513300	High Signal Region	chr6	44473934	44490234	mapped
BL002721	chr6	44785200	44794100	High Signal Region	chr6	44762134	44771034	mapped
BL002722	chr6	44836300	44837500	High Signal Region	chr6	44813234	44814434	mapped
BL002723	chr6	46381300	46402000	High Signal Region	chr6	46358234	46378934	mapped
BL002724	chr6	46678600	46685300	High Signal Region	chr6	46655534	46662234	mapped
BL002725	chr6	47639000	47779200	High Signal Region	chr6	47615934	47756134	mapped
BL002726	chr6	48120300	48122300	High Signal Region	chr6	48097234	48099234	mapped
BL002727	chr6	48149300	48172900	High Signal Region	chr6	48126234	48149834	mapped
BL002728	chr6	48231500	48292600	High Signal Region	chr6	48208434	48269534	mapped
BL002729	chr6	48320300	48347000	High Signal Region	chr6	48297234	48323934	mapped
BL002730	chr6	49235500	49237500	High Signal Region	chr6	49212434	49214434	mapped
BL002731	chr6	50601400	50636700	Low Mappability	chr6	50578380	50613680	mapped
BL002732	chr6	51046500	51048400	High Signal Region	chr6	51023480	51025380	mapped
BL002733	chr6	53464100	53487500	Low Mappability	chr6	53441085	53464485	mapped
BL002734	chr6	54976500	54993700	High Signal Region	chr6	54953485	54970685	mapped
BL002735	chr6	56232700	56257500	High Signal Region	chr6	56209685	56234485	mapped
BL002736	chr6	56455900	56465300	High Signal Region	chr6	56432885	56442285	mapped
BL002737	chr6	57425200	57455700	High Signal Region	chr6	57402185	57432685	mapped
BL002738	chr6	57588900	57634500	High Signal Region	chr6	57565885	57611485	mapped
BL002739	chr6	57919500	57925700	High Signal Region	chr6	57896485	57902685	mapped
BL002740	chr6	58068500	58073500	High Signal Region	chr6	58045485	58050485	mapped
BL002741	chr6	58588700	58612800	High Signal Region	chr6	58565685	58589785	mapped
BL002742	chr6	59123600	59130100	High Signal Region	chr6	59100585	59107085	mapped
BL002743	chr6	59199600	59230600	High Signal Region	chr6	59176585	59207585	mapped
BL002744	chr6	59584300	59598000	High Signal Region	chr6	59561285	59574985	mapped
BL002745	chr6	59676000	59698200	High Signal Region	chr6	59652985	59675185	mapped
BL002746	chr6	60622400	60625600	High Signal Region	chr6	60599384	60602584	mapped
BL002747	chr6	60668000	60688200	High Signal Region	chr6	60644984	60665184	mapped
BL002748	chr6	61023100	61029400	High Signal Region	chr6	61000084	61006384	mapped
BL002749	chr6	61088400	61094600	High Signal Region	chr6	61065384	61071584	mapped
BL002750	chr6	62525500	62527300	High Signal Region	chr6	62502484	62504284	mapped
BL002751	chr6	64331600	64338900	Low Mappability	chr6	64308584	64315884	mapped
BL002752	chr6	64778500	64812500	High Signal Region	chr6	64755484	64789484	mapped
BL002753	chr6	64882100	64930500	High Signal Region	chr6	64859084	64907484	mapped
BL002754	chr6	65100600	65106700	High Signal Region	chr6	65077584	65083684	mapped
BL002755	chr6	65184300	65261600	High Signal Region	chr6	65161284	65238584	mapped
BL002756	chr6	66070200	66095900	High Signal Region	chr6	66047184	66072884	mapped
BL002757	chr6	66815600	66831600	High Signal Region	chr6	66792584	66808584	mapped
BL002758	chr6	67311500	67312900	High Signal Region	chr6	67288484	67289884	mapped
BL002759	chr6	67494800	67522100	Low Mappability	chr6	67471784	67499084	mapped
BL002760	chr6	67576400	67630800	High Signal Region	chr6	67553384	67607784	mapped
BL002761	chr6	67658300	67710900	High Signal Region	chr6	67635284	67687884	mapped
BL002762	chr6	68011000	68012900	High Signal Region	chr6	67987984	67989884	mapped
BL002763	chr6	68221900	68252400	Low Mappability	chr6	68198884	68229384	mapped
BL002764	chr6	68641400	68661300	High Signal Region	chr6	68618384	68638284	mapped
BL002765	chr6	68971900	68996400	High Signal Region	chr6	68948884	68973384	mapped
BL002766	chr6	69017600	69035700	High Signal Region	chr6	68994584	69012684	mapped
BL002767	chr6	70000300	70053000	High Signal Region	chr6	69977284	70029984	mapped
BL002768	chr6	70187800	70213700	High Signal Region	chr6	70164784	70190684	mapped
BL002769	chr6	70620700	70648600	High Signal Region	chr6	70597684	70625584	mapped
BL002770	chr6	73105700	73113400	High Signal Region	chr6	73082683	73090383	mapped
BL002771	chr6	73502200	73521000	High Signal Region	chr6	73479183	73497983	mapped
BL002772	chr6	73671400	73672600	High Signal Region	chr6	73648383	73649583	mapped
BL002773	chr6	74191700	74194400	High Signal Region	chr6	74168683	74171383	mapped
BL002774	chr6	74365900	74386400	High Signal Region	chr6	74342883	74363383	mapped
BL002775	chr6	74700100	74705300	High Signal Region	chr6	74677083	74682283	mapped
BL002776	chr6	75054000	75083000	High Signal Region	chr6	75030983	75059983	mapped
BL002777	chr6	76645400	76649100	High Signal Region	chr6	76622383	76626083	mapped
BL002778	chr6	76847200	76854100	High Signal Region	chr6	76824183	76831083	mapped
BL002779	chr6	78352900	78359500	High Signal Region	chr6	78329883	78336483	mapped
BL002780	chr6	78456200	78491700	Low Mappability	chr6	78433183	78468683	mapped
BL002781	chr6	78637400	78639700	High Signal Region	chr6	78614383	78616683	mapped
BL002782	chr6	78716700	78722400	High Signal Region	chr6	78693683	78699383	mapped
BL002783	chr6	79627500	79635200	High Signal Region	chr6	79604483	79612183	mapped
BL002784	chr6	79817300	79819200	High Signal Region	chr6	79794283	79796183	mapped
BL002785	chr6	79898900	79922800	Low Mappability	chr6	79875883	79899783	mapped
BL002786	chr6	79959800	79967500	Low Mappability	chr6	79936783	79944483	mapped
BL002787	chr6	81012200	81036700	High Signal Region	chr6	80989181	81013681	mapped
BL002788	chr6	81829400	81875000	High Signal Region	chr6	81806381	81851981	mapped
BL002789	chr6	81997000	82011600	High Signal Region	chr6	81973981	81988581	mapped
BL002790	chr6	82213400	82218800	High Signal Region	chr6	82190381	82195781	mapped
BL002791	chr6	84662700	84688200	High Signal Region	chr6	84639682	84665182	mapped
BL002792	chr6	84712600	84720200	High Signal Region	chr6	84689582	84697182	mapped
BL002793	chr6	89723500	89735600	High Signal Region	chr6	89700482	89712582	mapped
BL002794	chr6	91768300	91770200	High Signal Region	chr6	91745281	91747181	mapped
BL002795	chr6	92321600	92328300	High Signal Region	chr6	92298581	92305281	mapped
BL002796	chr6	94988600	94990700	Low Mappability	chr6	94965581	94967681	mapped
BL002797	chr6	95030100	95043800	Low Mappability	chr6	95007081	95020781	mapped
BL002798	chr6	95475600	95479900	High Signal Region	chr6	95452581	95456881	mapped
BL002799	chr6	95980800	95987100	High Signal Region	chr6	95957781	95964081	mapped
BL002800	chr6	96877800	96896100	High Signal Region	chr6	96854761	96873061	mapped
BL002801	chr6	97356800	97379400	High Signal Region	chr6	97333761	97356361	mapped
BL002802	chr6	101571200	101621400	High Signal Region	chr6	101548161	101598361	mapped
BL002803	chr6	102379600	102384100	High Signal Region	chr6	102356561	102361061	mapped
BL002804	chr6	102483000	102505700	High Signal Region	chr6	102459961	102482661	mapped
BL002805	chr6	102767600	102791400	High Signal Region	chr6	102744561	102768361	mapped
BL002806	chr6	103313700	103315600	High Signal Region	chr6	103290661	103292561	mapped
BL002807	chr6	103647900	103650200	High Signal Region	chr6	103624861	103627161	mapped
BL002808	chr6	103750700	103752000	High Signal Region	chr6	103727661	103728961	mapped
BL002809	chr6	105194700	105199600	High Signal Region	chr6	105171661	105176561	mapped
BL002810	chr6	105253400	105257600	Low Mappability	chr6	105230361	105234561	mapped
BL002811	chr6	105306000	105337600	High Signal Region	chr6	105282961	105314561	mapped
BL002812	chr6	107141500	107146300	High Signal Region	chr6	107118461	107123261	mapped
BL002813	chr6	107284300	107299800	High Signal Region	chr6	107261261	107276761	mapped
BL002814	chr6	107860500	107920500	High Signal Region	chr6	107837461	107897461	mapped
BL002815	chr6	109498200	109506200	High Signal Region	chr6	109475161	109483161	mapped
BL002816	chr6	109641800	109648100	High Signal Region	chr6	109618761	109625061	mapped
BL002817	chr6	109984000	110013000	High Signal Region	chr6	109960961	109989961	mapped
BL002818	chr6	114340600	114343000	High Signal Region	chr6	114317561	114319961	mapped
BL002819	chr6	114492200	114643400	High Signal Region	chr6	114469161	114620361	mapped
BL002820	chr6	116021200	116043900	High Signal Region	chr6	115998161	116020861	mapped
BL002821	chr6	116238700	116252600	High Signal Region	chr6	116215661	116229561	mapped
BL002822	chr6	116566200	116593800	High Signal Region	chr6	116543161	116570761	mapped
BL002823	chr6	117087400	117094300	High Signal Region	chr6	117064361	117071261	mapped
BL002824	chr6	118209000	118234000	High Signal Region	chr6	118185961	118210961	mapped
BL002825	chr6	119419600	119431100	High Signal Region	chr6	119396561	119408061	mapped
BL002826	chr6	121690100	121703800	High Signal Region	chr6	121667059	121680759	mapped
BL002827	chr6	122614200	122616600	High Signal Region	chr6	122591159	122593559	mapped
BL002828	chr6	123132100	123179400	High Signal Region	chr6	123109059	123156359	mapped
BL002829	chr6	123204800	123242900	High Signal Region	chr6	123181759	123219859	mapped
BL002830	chr6	126135200	126137300	Low Mappability	chr6	126112163	126114263	mapped
BL002831	chr6	128680200	128693700	High Signal Region	chr6	128657163	128670663	mapped
BL002832	chr6	128861200	128865300	High Signal Region	chr6	128838163	128842263	mapped
BL002833	chr6	129857800	129863300	High Signal Region	chr6	129834763	129840263	mapped
BL002834	chr6	129935700	129948400	High Signal Region	chr6	129912663	129925363	mapped
BL002835	chr6	131088300	131114900	High Signal Region	chr6	131065263	131091863	mapped
BL002836	chr6	131208300	131252100	High Signal Region	chr6	131185263	131229063	mapped
BL002837	chr6	131495900	131505900	High Signal Region	chr6	131472863	131482863	mapped
BL002838	chr6	132497200	132523000	Low Mappability	chr6	132474163	132499963	mapped
BL002839	chr6	132597000	132598700	High Signal Region	chr6	132573963	132575663	mapped
BL002840	chr6	132635400	132642000	High Signal Region	chr6	132612363	132618963	mapped
BL002841	chr6	133169000	133170900	High Signal Region	chr6	133145963	133147863	mapped
BL002842	chr6	133891500	133899800	High Signal Region	chr6	133868463	133876763	mapped
BL002843	chr6	134689500	134692700	High Signal Region	chr6	134666463	134669663	mapped
BL002844	chr6	138216100	138221900	High Signal Region	chr6	138193098	138198898	mapped
BL002845	chr6	138647300	138649100	High Signal Region	chr6	138624298	138626098	mapped
BL002846	chr6	138685400	138700700	High Signal Region	chr6	138662398	138677698	mapped
BL002847	chr6	142060700	142079300	High Signal Region	chr6	142006426	142025026	mapped
BL002848	chr6	142396700	142400200	Low Mappability	chr6	142342426	142345926	mapped
BL002849	chr6	142433400	142439400	High Signal Region	chr6	142379126	142385126	mapped
BL002850	chr6	143014400	143016300	High Signal Region	chr6	142960126	142962026	mapped
BL002851	chr6	143466500	143481400	High Signal Region	chr6	143412226	143427126	mapped
BL002852	chr6	143883500	143886900	High Signal Region	chr6	143829226	143832626	mapped
BL002853	chr6	144655200	144670000	High Signal Region	chr6	144600926	144615726	mapped
BL002854	chr6	145784700	145787000	High Signal Region	chr6	145730426	145732726	mapped
BL002855	chr6	145931800	145933900	Low Mappability	chr6	145877526	145879626	mapped
BL002856	chr6	146018900	146080500	High Signal Region				unmapped
BL002857	chr6	147077200	147079900	High Signal Region	chr6	146978698	146981398	mapped
BL002858	chr6	147459800	147465000	Low Mappability	chr6	147361298	147366498	mapped
BL002859	chr6	147549600	147555000	Low Mappability	chr6	147451098	147456498	mapped
BL002860	chr6	147881900	147908400	High Signal Region	chr6	147783398	147809898	mapped
BL002861	chr6	148013100	148038400	High Signal Region	chr6	147914598	147939898	mapped
BL002862	chr6	148121800	148124500	High Signal Region	chr6	148023298	148025998	mapped
BL002863	chr6	148635700	148640300	Low Mappability	chr6	148537198	148541798	mapped
BL002864	chr6	148662900	148665000	Low Mappability	chr6	148564398	148566498	mapped
BL002865	chr6	149585500	149736500	High Signal Region				unmapped
BL002866	chr7	4558200	4594300	High Signal Region	chr7	4561199	4597299	mapped
BL002867	chr7	4648600	4651500	High Signal Region	chr7	4651599	4654499	mapped
BL002868	chr7	5153200	5244900	High Signal Region	chr7	5156199	5247899	mapped
BL002869	chr7	5588700	5591600	High Signal Region	chr7	5591699	5594599	mapped
BL002870	chr7	6050500	6056000	High Signal Region	chr7	6053499	6058999	mapped
BL002871	chr7	6249400	6251400	High Signal Region	chr7	6252399	6254399	mapped
BL002872	chr7	6590800	6597400	High Signal Region	chr7	6593799	6600399	mapped
BL002873	chr7	7209500	7231000	High Signal Region	chr7	7212499	7233999	mapped
BL002874	chr7	7273500	7327400	High Signal Region	chr7	7276499	7330399	mapped
BL002875	chr7	7527500	7533900	High Signal Region	chr7	7530499	7536899	mapped
BL002876	chr7	7556800	8278400	High Signal Region	chr7	7559799	8281399	mapped
BL002877	chr7	8490800	9968800	High Signal Region				unmapped
BL002878	chr7	9992100	9998900	High Signal Region	chr7	9726027	9732827	mapped
BL002879	chr7	10314900	10320900	High Signal Region	chr7	10048827	10054827	mapped
BL002880	chr7	11097700	11123700	High Signal Region	chr7	10831627	10857627	mapped
BL002881	chr7	11271100	11438600	High Signal Region	chr7	11005027	11172527	mapped
BL002882	chr7	12009500	12084600	High Signal Region	chr7	11743427	11818527	mapped
BL002883	chr7	12379600	12385400	High Signal Region	chr7	12113527	12119327	mapped
BL002884	chr7	12526600	12548100	High Signal Region	chr7	12260527	12282027	mapped
BL002885	chr7	13112300	13118100	High Signal Region	chr7	12846227	12852027	mapped
BL002886	chr7	13591200	13620200	High Signal Region	chr7	13325125	13354125	mapped
BL002887	chr7	14051300	14055900	High Signal Region	chr7	13785225	13789825	mapped
BL002888	chr7	14767700	14823800	High Signal Region	chr7	14501625	14557725	mapped
BL002889	chr7	14930100	15023000	High Signal Region	chr7	14664025	14756925	mapped
BL002890	chr7	15128800	15623000	High Signal Region	chr7	14862725	15356925	mapped
BL002891	chr7	16661400	16667800	High Signal Region	chr7	16395325	16401725	mapped
BL002892	chr7	17112200	17123900	High Signal Region	chr7	16846125	16857825	mapped
BL002893	chr7	17215800	17323400	High Signal Region	chr7	16949725	17057325	mapped
BL002894	chr7	17800000	17806700	High Signal Region	chr7	17533925	17540625	mapped
BL002895	chr7	17829700	17862600	High Signal Region	chr7	17563625	17596525	mapped
BL002896	chr7	18487100	18493200	High Signal Region	chr7	18221025	18227125	mapped
BL002897	chr7	19032600	19034500	High Signal Region	chr7	18766525	18768425	mapped
BL002898	chr7	20799700	21103900	High Signal Region	chr7	20533625	20837825	mapped
BL002899	chr7	21135700	23286800	High Signal Region	chr7	20869625	22986225	mapped
BL002900	chr7	23494700	23503600	High Signal Region	chr7	23194125	23203025	mapped
BL002901	chr7	24026200	24031700	High Signal Region	chr7	23725625	23731125	mapped
BL002902	chr7	24103800	24108200	High Signal Region	chr7	23803225	23807625	mapped
BL002903	chr7	24729400	24731300	High Signal Region	chr7	24428825	24430725	mapped
BL002904	chr7	26022700	26066900	High Signal Region	chr7	25722125	25766325	mapped
BL002905	chr7	26779000	26780900	High Signal Region	chr7	26478425	26480325	mapped
BL002906	chr7	27082300	27098300	High Signal Region	chr7	26781725	26797725	mapped
BL002907	chr7	27712800	27732500	High Signal Region	chr7	27412225	27431925	mapped
BL002908	chr7	31365500	31387000	High Signal Region	chr7	31064925	31086425	mapped
BL002909	chr7	31818200	31876700	High Signal Region	chr7	31517625	31576125	mapped
BL002910	chr7	31934500	32043100	High Signal Region	chr7	31633925	31742525	mapped
BL002911	chr7	32215700	32235200	High Signal Region	chr7	31915125	31934625	mapped
BL002912	chr7	32629300	33098700	High Signal Region	chr7	32328725	32798125	mapped
BL002913	chr7	33124200	33198000	High Signal Region	chr7	32823625	32897425	mapped
BL002914	chr7	33949500	34004800	High Signal Region	chr7	33648925	33704225	mapped
BL002915	chr7	34957200	34959100	High Signal Region	chr7	34656625	34658525	mapped
BL002916	chr7	38396600	38787200	High Signal Region	chr7	38096024	38486624	mapped
BL002917	chr7	38839800	39181000	High Signal Region				unmapped
BL002918	chr7	39227600	39404100	High Signal Region	chr7	38877024	39053524	mapped
BL002919	chr7	39874600	39875900	High Signal Region	chr7	39524024	39525324	mapped
BL002920	chr7	41791900	41851900	High Signal Region	chr7	41441324	41501324	mapped
BL002921	chr7	43123800	43220300	High Signal Region	chr7	42773224	42869724	mapped
BL002922	chr7	44737800	44739900	High Signal Region	chr7	44387224	44389324	mapped
BL002923	chr7	47175100	47188600	High Signal Region	chr7	46824848	46838348	mapped
BL002924	chr7	47414400	47519700	High Signal Region	chr7	47064148	47169448	mapped
BL002925	chr7	48102600	48135800	High Signal Region	chr7	47752348	47785548	mapped
BL002926	chr7	50940400	50986800	High Signal Region	chr7	50590148	50636548	mapped
BL002927	chr7	51329800	51335900	High Signal Region	chr7	50979548	50985648	mapped
BL002928	chr7	51800300	51812600	High Signal Region	chr7	51450048	51462348	mapped
BL002929	chr7	51909200	51911200	High Signal Region	chr7	51558948	51560948	mapped
BL002930	chr7	52095700	52104400	High Signal Region	chr7	51745448	51754148	mapped
BL002931	chr7	52283300	52288900	High Signal Region	chr7	51933048	51938648	mapped
BL002932	chr7	53677100	53683100	High Signal Region	chr7	53326848	53332848	mapped
BL002933	chr7	53977800	54027400	High Signal Region	chr7	53627548	53677148	mapped
BL002934	chr7	54336000	54351800	High Signal Region	chr7	53985748	54001548	mapped
BL002935	chr7	54808900	54810100	High Signal Region	chr7	54458648	54459848	mapped
BL002936	chr7	54923000	54971200	High Signal Region	chr7	54572748	54620948	mapped
BL002937	chr7	55011500	55016500	High Signal Region	chr7	54661248	54666248	mapped
BL002938	chr7	55080000	55086300	High Signal Region	chr7	54729748	54736048	mapped
BL002939	chr7	55115400	55141000	High Signal Region	chr7	54765148	54790748	mapped
BL002940	chr7	55657400	55667100	High Signal Region	chr7	55307148	55316848	mapped
BL002941	chr7	56062300	56081700	High Signal Region	chr7	55712048	55731448	mapped
BL002942	chr7	56160100	56163400	Low Mappability	chr7	55809848	55813148	mapped
BL002943	chr7	56660300	56693600	High Signal Region	chr7	56310048	56343348	mapped
BL002944	chr7	57367200	57374700	High Signal Region	chr7	57016948	57024448	mapped
BL002945	chr7	58040300	58077100	High Signal Region	chr7	57690048	57726848	mapped
BL002946	chr7	58161700	58177900	High Signal Region	chr7	57811448	57827648	mapped
BL002947	chr7	59673100	59910900	High Signal Region	chr7	59322848	59560648	mapped
BL002948	chr7	60209400	60215600	High Signal Region	chr7	59859148	59865348	mapped
BL002949	chr7	60676300	60682800	High Signal Region	chr7	60326048	60332548	mapped
BL002950	chr7	61320100	61395400	High Signal Region	chr7	60969848	61045148	mapped
BL002951	chr7	62135200	62137500	High Signal Region	chr7	61784948	61787248	mapped
BL002952	chr7	62651400	62693400	High Signal Region	chr7	62301148	62343148	mapped
BL002953	chr7	63272500	63287100	High Signal Region	chr7	62922248	62936848	mapped
BL002954	chr7	63431300	63432400	High Signal Region	chr7	63081048	63082148	mapped
BL002955	chr7	63803700	63810800	High Signal Region	chr7	63453448	63460548	mapped
BL002956	chr7	63908200	63910100	High Signal Region	chr7	63557948	63559848	mapped
BL002957	chr7	64072600	64134600	High Signal Region	chr7	63722348	63784348	mapped
BL002958	chr7	64465300	64496400	High Signal Region	chr7	64115048	64146148	mapped
BL002959	chr7	64601000	64617900	High Signal Region	chr7	64250748	64267648	mapped
BL002960	chr7	65187500	65198300	High Signal Region	chr7	64837248	64848048	mapped
BL002961	chr7	68534700	68537900	High Signal Region	chr7	68184448	68187648	mapped
BL002962	chr7	68775900	68778100	High Signal Region	chr7	68425648	68427848	mapped
BL002963	chr7	69086500	69102900	High Signal Region	chr7	68736248	68752648	mapped
BL002964	chr7	69785300	69792200	High Signal Region	chr7	69435048	69441948	mapped
BL002965	chr7	70757900	70765000	High Signal Region	chr7	70407648	70414748	mapped
BL002966	chr7	71971100	71984500	High Signal Region	chr7	71620848	71634248	mapped
BL002967	chr7	72317400	72337900	High Signal Region	chr7	71967148	71987648	mapped
BL002968	chr7	72630000	72679900	High Signal Region	chr7	72279748	72329648	mapped
BL002969	chr7	73212000	73218800	High Signal Region	chr7	72861748	72868548	mapped
BL002970	chr7	73671700	73680000	High Signal Region	chr7	73321448	73329748	mapped
BL002971	chr7	75003200	75007700	High Signal Region	chr7	74652948	74657448	mapped
BL002972	chr7	76067800	76079300	High Signal Region	chr7	75717548	75729048	mapped
BL002973	chr7	76556000	76573000	High Signal Region	chr7	76205748	76222748	mapped
BL002974	chr7	76703900	76708400	High Signal Region	chr7	76353648	76358148	mapped
BL002975	chr7	77520600	77526000	High Signal Region	chr7	77170348	77175748	mapped
BL002976	chr7	78416900	78422400	High Signal Region	chr7	78066648	78072148	mapped
BL002977	chr7	80708100	80730100	Low Mappability	chr7	80357848	80379848	mapped
BL002978	chr7	80787500	80813800	High Signal Region	chr7	80437248	80463548	mapped
BL002979	chr7	81756100	81760500	High Signal Region	chr7	81405848	81410248	mapped
BL002980	chr7	82770300	82772800	High Signal Region	chr7	82419508	82422008	mapped
BL002981	chr7	85017700	85023600	High Signal Region	chr7	84666908	84672808	mapped
BL002982	chr7	85757200	85768800	High Signal Region	chr7	85406408	85418008	mapped
BL002983	chr7	86118700	86125800	High Signal Region	chr7	85767908	85775008	mapped
BL002984	chr7	86497400	86503500	High Signal Region	chr7	86146608	86152708	mapped
BL002985	chr7	86532600	86534000	High Signal Region	chr7	86181808	86183208	mapped
BL002986	chr7	86805600	86807500	High Signal Region	chr7	86454808	86456708	mapped
BL002987	chr7	87989300	88000600	High Signal Region	chr7	87638508	87649808	mapped
BL002988	chr7	89683300	89704600	High Signal Region	chr7	89332508	89353808	mapped
BL002989	chr7	90087300	90089400	High Signal Region	chr7	89736508	89738608	mapped
BL002990	chr7	90441000	90442900	High Signal Region	chr7	90090208	90092108	mapped
BL002991	chr7	91741500	91747500	High Signal Region	chr7	91390708	91396708	mapped
BL002992	chr7	93259400	93278100	High Signal Region	chr7	92908607	92927307	mapped
BL002993	chr7	93699600	93717500	High Signal Region	chr7	93348807	93366707	mapped
BL002994	chr7	93744000	93766100	High Signal Region	chr7	93393207	93415307	mapped
BL002995	chr7	93969600	93973700	High Signal Region	chr7	93618807	93622907	mapped
BL002996	chr7	94293000	94299300	High Signal Region	chr7	93942207	93948507	mapped
BL002997	chr7	94822500	94848800	High Signal Region	chr7	94471707	94498007	mapped
BL002998	chr7	95177200	95193600	High Signal Region	chr7	94826407	94842807	mapped
BL002999	chr7	95527400	95533200	High Signal Region	chr7	95176607	95182407	mapped
BL003000	chr7	97795000	97797300	High Signal Region	chr7	97444207	97446507	mapped
BL003001	chr7	103100800	103115000	High Signal Region	chr7	102750007	102764207	mapped
BL003002	chr7	103195500	103202100	High Signal Region	chr7	102844707	102851307	mapped
BL003003	chr7	103483000	103487500	High Signal Region	chr7	103132207	103136707	mapped
BL003004	chr7	104097400	104126600	High Signal Region	chr7	103746607	103775807	mapped
BL003005	chr7	104476800	104477900	High Signal Region	chr7	104126007	104127107	mapped
BL003006	chr7	104770000	104801200	High Signal Region	chr7	104419207	104450407	mapped
BL003007	chr7	105830300	106325300	High Signal Region				unmapped
BL003008	chr7	106979000	106984900	High Signal Region	chr7	106578207	106584107	mapped
BL003009	chr7	107245200	107271400	High Signal Region	chr7	106844407	106870607	mapped
BL003010	chr7	108780600	108789800	High Signal Region	chr7	108379807	108389007	mapped
BL003011	chr7	110058500	110061600	High Signal Region	chr7	109657707	109660807	mapped
BL003012	chr7	111228400	111230600	High Signal Region	chr7	110827607	110829807	mapped
BL003013	chr7	112636600	112639800	High Signal Region	chr7	112235807	112239007	mapped
BL003014	chr7	116432200	116453400	High Signal Region	chr7	116031435	116052635	mapped
BL003015	chr7	119739900	119742100	High Signal Region	chr7	119339123	119341323	mapped
BL003016	chr7	119795700	119797700	High Signal Region	chr7	119394923	119396923	mapped
BL003017	chr7	119998800	120015100	High Signal Region	chr7	119598023	119614323	mapped
BL003018	chr7	124522300	124528300	High Signal Region	chr7	124121523	124127523	mapped
BL003019	chr7	125009800	125016600	High Signal Region	chr7	124609015	124615815	mapped
BL003020	chr7	128171000	128189300	High Signal Region	chr7	127770172	127788472	mapped
BL003021	chr7	130054200	130055700	High Signal Region	chr7	129655924	129657424	mapped
BL003022	chr7	130591400	130596900	High Signal Region	chr7	130193130	130198630	mapped
BL003023	chr7	130833500	130835600	High Signal Region	chr7	130435230	130437330	mapped
BL003024	chr7	134100500	134107200	High Signal Region	chr7	133702229	133708929	mapped
BL003025	chr7	134329200	134335200	High Signal Region	chr7	133930929	133936929	mapped
BL003026	chr7	135006900	135008800	High Signal Region	chr7	134608629	134610529	mapped
BL003027	chr7	135337800	135340900	High Signal Region	chr7	134939529	134942629	mapped
