gene_symbol	gene_id	definition	selection_source	chrom	tss	strand	transcript_id	transcript_name	transcript_support_level	tags	n_annotated_transcripts
Trpc7	ENSMUSG00000021541.15	legacy_most5_basic	legacy_most5_basic	chr13	57043805	-	ENSMUST00000173817.9	Trpc7-207	5	not_organism_supported;RNA_Seq_supported_partial;basic	8
Trpd52l3	ENSMUSG00000024815.6	ensembl_canonical	Ensembl_canonical	chr19	29981189	+	ENSMUST00000025727.6	Trpd52l3-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Trpd52l3	ENSMUSG00000024815.6	appris_principal	APPRIS_principal	chr19	29981189	+	ENSMUST00000025727.6	Trpd52l3-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Trpd52l3	ENSMUSG00000024815.6	legacy_most5_basic	legacy_most5_basic	chr19	29981189	+	ENSMUST00000025727.6	Trpd52l3-201	NA	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Trpm1	ENSMUSG00000030523.19	ensembl_canonical	Ensembl_canonical	chr7	63803592	+	ENSMUST00000206277.2	Trpm1-218	5	NAGNAG_splice_site;not_organism_supported;basic;Ensembl_canonical;appris_principal_2	23
Trpm1	ENSMUSG00000030523.19	appris_principal	APPRIS_principal	chr7	63803592	+	ENSMUST00000206277.2	Trpm1-218	5	NAGNAG_splice_site;not_organism_supported;basic;Ensembl_canonical;appris_principal_2	23
Trpm1	ENSMUSG00000030523.19	legacy_most5_basic	legacy_most5_basic	chr7	63803582	+	ENSMUST00000085222.12	Trpm1-201	1	NAGNAG_splice_site;basic;appris_alternative_2;CCDS	23
Trpm2	ENSMUSG00000009292.19	ensembl_canonical	Ensembl_canonical	chr10	77805687	-	ENSMUST00000105401.9	Trpm2-203	1	basic;Ensembl_canonical;appris_principal_1;CCDS	10
Trpm2	ENSMUSG00000009292.19	appris_principal	APPRIS_principal	chr10	77805687	-	ENSMUST00000105401.9	Trpm2-203	1	basic;Ensembl_canonical;appris_principal_1;CCDS	10
Trpm2	ENSMUSG00000009292.19	legacy_most5_basic	legacy_most5_basic	chr10	77805687	-	ENSMUST00000105401.9	Trpm2-203	1	basic;Ensembl_canonical;appris_principal_1;CCDS	10
Trpm3	ENSMUSG00000052387.17	ensembl_canonical	Ensembl_canonical	chr19	22425546	+	ENSMUST00000235522.2	Trpm3-207	NA	basic;Ensembl_canonical	24
Trpm3	ENSMUSG00000052387.17	appris_principal	APPRIS_principal	chr19	22116480	+	ENSMUST00000087576.12	Trpm3-203	1	basic;appris_principal_2;CCDS	24
Trpm3	ENSMUSG00000052387.17	legacy_most5_basic	legacy_most5_basic	chr19	22116409	+	ENSMUST00000237357.2	Trpm3-218	NA	basic;appris_alternative_2	24
Trpm4	ENSMUSG00000038260.11	ensembl_canonical	Ensembl_canonical	chr7	44983192	-	ENSMUST00000042194.10	Trpm4-201	1	NAGNAG_splice_site;basic;Ensembl_canonical;appris_principal_1;CCDS	9
Trpm4	ENSMUSG00000038260.11	appris_principal	APPRIS_principal	chr7	44983192	-	ENSMUST00000042194.10	Trpm4-201	1	NAGNAG_splice_site;basic;Ensembl_canonical;appris_principal_1;CCDS	9
Trpm4	ENSMUSG00000038260.11	legacy_most5_basic	legacy_most5_basic	chr7	44983192	-	ENSMUST00000042194.10	Trpm4-201	1	NAGNAG_splice_site;basic;Ensembl_canonical;appris_principal_1;CCDS	9
Trpm5	ENSMUSG00000009246.15	ensembl_canonical	Ensembl_canonical	chr7	142648378	-	ENSMUST00000009390.10	Trpm5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	8
Trpm5	ENSMUSG00000009246.15	appris_principal	APPRIS_principal	chr7	142648378	-	ENSMUST00000009390.10	Trpm5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	8
Trpm5	ENSMUSG00000009246.15	legacy_most5_basic	legacy_most5_basic	chr7	142648378	-	ENSMUST00000009390.10	Trpm5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	8
Trpm6	ENSMUSG00000024727.10	ensembl_canonical	Ensembl_canonical	chr19	18727346	+	ENSMUST00000040489.9	Trpm6-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Trpm6	ENSMUSG00000024727.10	appris_principal	APPRIS_principal	chr19	18727346	+	ENSMUST00000040489.9	Trpm6-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Trpm6	ENSMUSG00000024727.10	legacy_most5_basic	legacy_most5_basic	chr19	18727346	+	ENSMUST00000040489.9	Trpm6-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Trpm7	ENSMUSG00000027365.15	ensembl_canonical	Ensembl_canonical	chr2	126718149	-	ENSMUST00000103224.10	Trpm7-202	1	basic;Ensembl_canonical;appris_principal_4;CCDS	11
Trpm7	ENSMUSG00000027365.15	appris_principal	APPRIS_principal	chr2	126718149	-	ENSMUST00000103224.10	Trpm7-202	1	basic;Ensembl_canonical;appris_principal_4;CCDS	11
Trpm7	ENSMUSG00000027365.15	legacy_most5_basic	legacy_most5_basic	chr2	126718149	-	ENSMUST00000103224.10	Trpm7-202	1	basic;Ensembl_canonical;appris_principal_4;CCDS	11
Trpm8	ENSMUSG00000036251.17	ensembl_canonical	Ensembl_canonical	chr1	88234480	+	ENSMUST00000040210.14	Trpm8-201	5	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	4
Trpm8	ENSMUSG00000036251.17	appris_principal	APPRIS_principal	chr1	88234480	+	ENSMUST00000040210.14	Trpm8-201	5	alternative_5_UTR;basic;Ensembl_canonical;appris_principal_1;CCDS	4
Trpm8	ENSMUSG00000036251.17	legacy_most5_basic	legacy_most5_basic	chr1	88231004	+	ENSMUST00000113114.10	Trpm8-202	1	basic;appris_principal_1;CCDS	4
Trps1	ENSMUSG00000038679.17	ensembl_canonical	Ensembl_canonical	chr15	50752444	-	ENSMUST00000183757.8	Trps1-204	1	basic;Ensembl_canonical;appris_alternative_1;CCDS	8
Trps1	ENSMUSG00000038679.17	appris_principal	APPRIS_principal	chr15	50753086	-	ENSMUST00000165201.9	Trps1-202	1	basic;appris_principal_4;CCDS	8
Trps1	ENSMUSG00000038679.17	legacy_most5_basic	legacy_most5_basic	chr15	50753436	-	ENSMUST00000077935.6	Trps1-201	1	basic;appris_principal_4;CCDS	8
Trpt1	ENSMUSG00000047656.10	ensembl_canonical	Ensembl_canonical	chr19	6973539	+	ENSMUST00000088223.7	Trpt1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Trpt1	ENSMUSG00000047656.10	appris_principal	APPRIS_principal	chr19	6973539	+	ENSMUST00000088223.7	Trpt1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Trpt1	ENSMUSG00000047656.10	legacy_most5_basic	legacy_most5_basic	chr19	6973539	+	ENSMUST00000088223.7	Trpt1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Trpv1	ENSMUSG00000005952.16	ensembl_canonical	Ensembl_canonical	chr11	73125117	+	ENSMUST00000102526.9	Trpv1-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Trpv1	ENSMUSG00000005952.16	appris_principal	APPRIS_principal	chr11	73125117	+	ENSMUST00000102526.9	Trpv1-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Trpv1	ENSMUSG00000005952.16	legacy_most5_basic	legacy_most5_basic	chr11	73125117	+	ENSMUST00000102526.9	Trpv1-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Trpv2	ENSMUSG00000018507.17	ensembl_canonical	Ensembl_canonical	chr11	62465363	+	ENSMUST00000018651.14	Trpv2-201	2	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Trpv2	ENSMUSG00000018507.17	appris_principal	APPRIS_principal	chr11	62465363	+	ENSMUST00000018651.14	Trpv2-201	2	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Trpv2	ENSMUSG00000018507.17	legacy_most5_basic	legacy_most5_basic	chr11	62465363	+	ENSMUST00000018651.14	Trpv2-201	2	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Trpv3	ENSMUSG00000043029.3	ensembl_canonical	Ensembl_canonical	chr11	73158213	+	ENSMUST00000049676.3	Trpv3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Trpv3	ENSMUSG00000043029.3	appris_principal	APPRIS_principal	chr11	73158213	+	ENSMUST00000049676.3	Trpv3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Trpv3	ENSMUSG00000043029.3	legacy_most5_basic	legacy_most5_basic	chr11	73158213	+	ENSMUST00000049676.3	Trpv3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Trpv4	ENSMUSG00000014158.13	ensembl_canonical	Ensembl_canonical	chr5	114796481	-	ENSMUST00000071968.9	Trpv4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	8
Trpv4	ENSMUSG00000014158.13	appris_principal	APPRIS_principal	chr5	114796481	-	ENSMUST00000071968.9	Trpv4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	8
Trpv4	ENSMUSG00000014158.13	legacy_most5_basic	legacy_most5_basic	chr5	114796481	-	ENSMUST00000071968.9	Trpv4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	8
Trpv5	ENSMUSG00000036899.11	ensembl_canonical	Ensembl_canonical	chr6	41657702	-	ENSMUST00000031901.11	Trpv5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Trpv5	ENSMUSG00000036899.11	appris_principal	APPRIS_principal	chr6	41657702	-	ENSMUST00000031901.11	Trpv5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Trpv5	ENSMUSG00000036899.11	legacy_most5_basic	legacy_most5_basic	chr6	41657702	-	ENSMUST00000031901.11	Trpv5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Trpv6	ENSMUSG00000029868.15	ensembl_canonical	Ensembl_canonical	chr6	41613338	-	ENSMUST00000031902.7	Trpv6-201	1	non_ATG_start;basic;Ensembl_canonical;appris_principal_1;CCDS	2
Trpv6	ENSMUSG00000029868.15	appris_principal	APPRIS_principal	chr6	41613338	-	ENSMUST00000031902.7	Trpv6-201	1	non_ATG_start;basic;Ensembl_canonical;appris_principal_1;CCDS	2
Trpv6	ENSMUSG00000029868.15	legacy_most5_basic	legacy_most5_basic	chr6	41613338	-	ENSMUST00000031902.7	Trpv6-201	1	non_ATG_start;basic;Ensembl_canonical;appris_principal_1;CCDS	2
Trrap	ENSMUSG00000045482.17	ensembl_canonical	Ensembl_canonical	chr5	144707959	+	ENSMUST00000213013.2	Trrap-215	5	NAGNAG_splice_site;RNA_Seq_supported_only;basic;Ensembl_canonical	15
Trrap	ENSMUSG00000045482.17	appris_principal	APPRIS_principal	chr5	144705603	+	ENSMUST00000100467.10	Trrap-203	1	basic;appris_principal_4;CCDS	15
Trrap	ENSMUSG00000045482.17	legacy_most5_basic	legacy_most5_basic	chr5	144705603	+	ENSMUST00000100467.10	Trrap-203	1	basic;appris_principal_4;CCDS	15
Trub1	ENSMUSG00000025086.14	ensembl_canonical	Ensembl_canonical	chr19	57441343	+	ENSMUST00000026073.14	Trub1-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Trub1	ENSMUSG00000025086.14	appris_principal	APPRIS_principal	chr19	57441343	+	ENSMUST00000026073.14	Trub1-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Trub1	ENSMUSG00000025086.14	legacy_most5_basic	legacy_most5_basic	chr19	57441343	+	ENSMUST00000026073.14	Trub1-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Trub2	ENSMUSG00000039826.14	ensembl_canonical	Ensembl_canonical	chr2	29678513	-	ENSMUST00000048044.12	Trub2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	10
Trub2	ENSMUSG00000039826.14	appris_principal	APPRIS_principal	chr2	29678513	-	ENSMUST00000048044.12	Trub2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	10
Trub2	ENSMUSG00000039826.14	legacy_most5_basic	legacy_most5_basic	chr2	29678513	-	ENSMUST00000048044.12	Trub2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	10
Try10	ENSMUSG00000071521.5	ensembl_canonical	Ensembl_canonical	chr6	41331038	+	ENSMUST00000072103.7	Try10-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Try10	ENSMUSG00000071521.5	appris_principal	APPRIS_principal	chr6	41331038	+	ENSMUST00000072103.7	Try10-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Try10	ENSMUSG00000071521.5	legacy_most5_basic	legacy_most5_basic	chr6	41331038	+	ENSMUST00000072103.7	Try10-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Try4	ENSMUSG00000054106.8	ensembl_canonical	Ensembl_canonical	chr6	41279202	+	ENSMUST00000031913.5	Try4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Try4	ENSMUSG00000054106.8	appris_principal	APPRIS_principal	chr6	41279202	+	ENSMUST00000031913.5	Try4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Try4	ENSMUSG00000054106.8	legacy_most5_basic	legacy_most5_basic	chr6	41279202	+	ENSMUST00000031913.5	Try4-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Try5	ENSMUSG00000036938.18	ensembl_canonical	Ensembl_canonical	chr6	41291644	-	ENSMUST00000064324.12	Try5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Try5	ENSMUSG00000036938.18	appris_principal	APPRIS_principal	chr6	41291644	-	ENSMUST00000064324.12	Try5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Try5	ENSMUSG00000036938.18	legacy_most5_basic	legacy_most5_basic	chr6	41291644	-	ENSMUST00000064324.12	Try5-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tsacc	ENSMUSG00000010538.15	ensembl_canonical	Ensembl_canonical	chr3	88204305	-	ENSMUST00000107556.10	Tsacc-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tsacc	ENSMUSG00000010538.15	appris_principal	APPRIS_principal	chr3	88204305	-	ENSMUST00000107556.10	Tsacc-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tsacc	ENSMUSG00000010538.15	legacy_most5_basic	legacy_most5_basic	chr3	88204305	-	ENSMUST00000107556.10	Tsacc-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tsbp1	ENSMUSG00000057246.17	ensembl_canonical	Ensembl_canonical	chr17	34617794	+	ENSMUST00000078615.12	Tsbp1-201	1	basic;Ensembl_canonical;appris_principal_2;CCDS	13
Tsbp1	ENSMUSG00000057246.17	appris_principal	APPRIS_principal	chr17	34617794	+	ENSMUST00000078615.12	Tsbp1-201	1	basic;Ensembl_canonical;appris_principal_2;CCDS	13
Tsbp1	ENSMUSG00000057246.17	legacy_most5_basic	legacy_most5_basic	chr17	34617793	+	ENSMUST00000114175.8	Tsbp1-203	1	basic;appris_alternative_2;CCDS	13
Tsc1	ENSMUSG00000026812.17	ensembl_canonical	Ensembl_canonical	chr2	28531252	+	ENSMUST00000113869.8	Tsc1-203	1	basic;Ensembl_canonical;CCDS	11
Tsc1	ENSMUSG00000026812.17	appris_principal	APPRIS_principal	chr2	28531248	+	ENSMUST00000028155.12	Tsc1-201	1	basic;appris_principal_1;CCDS	11
Tsc1	ENSMUSG00000026812.17	legacy_most5_basic	legacy_most5_basic	chr2	28531248	+	ENSMUST00000028155.12	Tsc1-201	1	basic;appris_principal_1;CCDS	11
Tsc2	ENSMUSG00000002496.11	ensembl_canonical	Ensembl_canonical	chr17	24851568	-	ENSMUST00000227745.2	Tsc2-217	NA	basic;Ensembl_canonical;appris_alternative_1	22
Tsc2	ENSMUSG00000002496.11	appris_principal	APPRIS_principal	chr17	24851600	-	ENSMUST00000226284.2	Tsc2-203	NA	basic;appris_principal_4	22
Tsc2	ENSMUSG00000002496.11	legacy_most5_basic	legacy_most5_basic	chr17	24851603	-	ENSMUST00000228412.2	Tsc2-221	NA	NAGNAG_splice_site;basic	22
Tsc22d1	ENSMUSG00000022010.20	ensembl_canonical	Ensembl_canonical	chr14	76653026	+	ENSMUST00000048371.15	Tsc22d1-202	1	basic;Ensembl_canonical;CCDS	16
Tsc22d1	ENSMUSG00000022010.20	appris_principal	APPRIS_principal	chr14	76741917	+	ENSMUST00000022587.10	Tsc22d1-201	1	basic;appris_principal_1;CCDS	16
Tsc22d1	ENSMUSG00000022010.20	legacy_most5_basic	legacy_most5_basic	chr14	76652400	+	ENSMUST00000110888.8	Tsc22d1-204	1	basic;CCDS	16
Tsc22d2	ENSMUSG00000027806.10	ensembl_canonical	Ensembl_canonical	chr3	58322135	+	ENSMUST00000099090.7	Tsc22d2-201	3	basic;Ensembl_canonical;appris_alternative_2;CCDS	4
Tsc22d2	ENSMUSG00000027806.10	appris_principal	APPRIS_principal	chr3	58322140	+	ENSMUST00000199164.2	Tsc22d2-203	1	basic;appris_principal_2;CCDS	4
Tsc22d2	ENSMUSG00000027806.10	legacy_most5_basic	legacy_most5_basic	chr3	58322135	+	ENSMUST00000099090.7	Tsc22d2-201	3	basic;Ensembl_canonical;appris_alternative_2;CCDS	4
Tsc22d3	ENSMUSG00000031431.14	ensembl_canonical	Ensembl_canonical	chrX	139501407	-	ENSMUST00000112996.9	Tsc22d3-203	1	basic;Ensembl_canonical;CCDS	6
Tsc22d3	ENSMUSG00000031431.14	appris_principal	APPRIS_principal	chrX	139443935	-	ENSMUST00000055738.12	Tsc22d3-201	1	basic;appris_principal_1;CCDS	6
Tsc22d3	ENSMUSG00000031431.14	legacy_most5_basic	legacy_most5_basic	chrX	139501407	-	ENSMUST00000112996.9	Tsc22d3-203	1	basic;Ensembl_canonical;CCDS	6
Tsen15	ENSMUSG00000014980.15	ensembl_canonical	Ensembl_canonical	chr1	152262432	-	ENSMUST00000015124.15	Tsen15-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Tsen15	ENSMUSG00000014980.15	appris_principal	APPRIS_principal	chr1	152262432	-	ENSMUST00000015124.15	Tsen15-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Tsen15	ENSMUSG00000014980.15	legacy_most5_basic	legacy_most5_basic	chr1	152262432	-	ENSMUST00000015124.15	Tsen15-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Tsen2	ENSMUSG00000042389.14	ensembl_canonical	Ensembl_canonical	chr6	115521624	+	ENSMUST00000040234.9	Tsen2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tsen2	ENSMUSG00000042389.14	appris_principal	APPRIS_principal	chr6	115521624	+	ENSMUST00000040234.9	Tsen2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tsen2	ENSMUSG00000042389.14	legacy_most5_basic	legacy_most5_basic	chr6	115521624	+	ENSMUST00000040234.9	Tsen2-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tsen34	ENSMUSG00000035585.17	ensembl_canonical	Ensembl_canonical	chr7	3696373	+	ENSMUST00000108630.8	Tsen34-204	1	basic;Ensembl_canonical;appris_principal_4;CCDS	12
Tsen34	ENSMUSG00000035585.17	appris_principal	APPRIS_principal	chr7	3696373	+	ENSMUST00000108630.8	Tsen34-204	1	basic;Ensembl_canonical;appris_principal_4;CCDS	12
Tsen34	ENSMUSG00000035585.17	legacy_most5_basic	legacy_most5_basic	chr7	3696373	+	ENSMUST00000108630.8	Tsen34-204	1	basic;Ensembl_canonical;appris_principal_4;CCDS	12
Tsen54	ENSMUSG00000020781.15	ensembl_canonical	Ensembl_canonical	chr11	115705549	+	ENSMUST00000021134.10	Tsen54-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	8
Tsen54	ENSMUSG00000020781.15	appris_principal	APPRIS_principal	chr11	115705549	+	ENSMUST00000021134.10	Tsen54-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	8
Tsen54	ENSMUSG00000020781.15	legacy_most5_basic	legacy_most5_basic	chr11	115705549	+	ENSMUST00000021134.10	Tsen54-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	8
Tsfm	ENSMUSG00000040521.12	ensembl_canonical	Ensembl_canonical	chr10	126866708	-	ENSMUST00000040560.11	Tsfm-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Tsfm	ENSMUSG00000040521.12	appris_principal	APPRIS_principal	chr10	126866708	-	ENSMUST00000040560.11	Tsfm-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Tsfm	ENSMUSG00000040521.12	legacy_most5_basic	legacy_most5_basic	chr10	126866708	-	ENSMUST00000040560.11	Tsfm-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	7
Tsg101	ENSMUSG00000014402.16	ensembl_canonical	Ensembl_canonical	chr7	46569716	-	ENSMUST00000014546.15	Tsg101-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	9
Tsg101	ENSMUSG00000014402.16	appris_principal	APPRIS_principal	chr7	46569716	-	ENSMUST00000014546.15	Tsg101-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	9
Tsg101	ENSMUSG00000014402.16	legacy_most5_basic	legacy_most5_basic	chr7	46569716	-	ENSMUST00000014546.15	Tsg101-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	9
Tsga10	ENSMUSG00000060771.16	ensembl_canonical	Ensembl_canonical	chr1	37903916	-	ENSMUST00000239367.2	Tsga10-209	NA	not_organism_supported;basic;Ensembl_canonical	9
Tsga10	ENSMUSG00000060771.16	appris_principal	APPRIS_principal	chr1	37904159	-	ENSMUST00000041815.15	Tsga10-201	1	basic;appris_principal_1;CCDS	9
Tsga10	ENSMUSG00000060771.16	legacy_most5_basic	legacy_most5_basic	chr1	37905509	-	ENSMUST00000088072.10	Tsga10-202	1	basic;CCDS	9
Tsga10ip	ENSMUSG00000039330.6	ensembl_canonical	Ensembl_canonical	chr19	5452553	-	ENSMUST00000235569.2	Tsga10ip-202	NA	basic;Ensembl_canonical;appris_principal_1	2
Tsga10ip	ENSMUSG00000039330.6	appris_principal	APPRIS_principal	chr19	5452553	-	ENSMUST00000235569.2	Tsga10ip-202	NA	basic;Ensembl_canonical;appris_principal_1	2
Tsga10ip	ENSMUSG00000039330.6	legacy_most5_basic	legacy_most5_basic	chr19	5452553	-	ENSMUST00000235569.2	Tsga10ip-202	NA	basic;Ensembl_canonical;appris_principal_1	2
Tsga13	ENSMUSG00000039032.3	ensembl_canonical	Ensembl_canonical	chr6	30892507	-	ENSMUST00000048580.2	Tsga13-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tsga13	ENSMUSG00000039032.3	appris_principal	APPRIS_principal	chr6	30892507	-	ENSMUST00000048580.2	Tsga13-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tsga13	ENSMUSG00000039032.3	legacy_most5_basic	legacy_most5_basic	chr6	30892507	-	ENSMUST00000048580.2	Tsga13-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	3
Tsga8	ENSMUSG00000035522.4	ensembl_canonical	Ensembl_canonical	chrX	82531529	-	ENSMUST00000049420.4	Tsga8-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tsga8	ENSMUSG00000035522.4	appris_principal	APPRIS_principal	chrX	82531529	-	ENSMUST00000049420.4	Tsga8-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tsga8	ENSMUSG00000035522.4	legacy_most5_basic	legacy_most5_basic	chrX	82531529	-	ENSMUST00000049420.4	Tsga8-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	1
Tshb	ENSMUSG00000027857.11	ensembl_canonical	Ensembl_canonical	chr3	102689989	-	ENSMUST00000029450.10	Tshb-201	5	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Tshb	ENSMUSG00000027857.11	appris_principal	APPRIS_principal	chr3	102689989	-	ENSMUST00000029450.10	Tshb-201	5	basic;Ensembl_canonical;appris_principal_1;CCDS	6
Tshb	ENSMUSG00000027857.11	legacy_most5_basic	legacy_most5_basic	chr3	102690033	-	ENSMUST00000170856.6	Tshb-202	5	alternative_5_UTR;basic;appris_principal_1;CCDS	6
Tshr	ENSMUSG00000020963.16	ensembl_canonical	Ensembl_canonical	chr12	91367767	+	ENSMUST00000021346.14	Tshr-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tshr	ENSMUSG00000020963.16	appris_principal	APPRIS_principal	chr12	91367767	+	ENSMUST00000021346.14	Tshr-202	1	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tshr	ENSMUSG00000020963.16	legacy_most5_basic	legacy_most5_basic	chr12	91351339	+	ENSMUST00000221216.2	Tshr-204	5	RNA_Seq_supported_only;basic	5
Tshz1	ENSMUSG00000046982.12	ensembl_canonical	Ensembl_canonical	chr18	84104528	-	ENSMUST00000060303.10	Tshz1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Tshz1	ENSMUSG00000046982.12	appris_principal	APPRIS_principal	chr18	84104528	-	ENSMUST00000060303.10	Tshz1-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	4
Tshz1	ENSMUSG00000046982.12	legacy_most5_basic	legacy_most5_basic	chr18	84104575	-	ENSMUST00000175783.3	Tshz1-202	1	basic	4
Tshz2	ENSMUSG00000047907.12	ensembl_canonical	Ensembl_canonical	chr2	169475595	+	ENSMUST00000109157.2	Tshz2-201	2	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tshz2	ENSMUSG00000047907.12	appris_principal	APPRIS_principal	chr2	169475595	+	ENSMUST00000109157.2	Tshz2-201	2	basic;Ensembl_canonical;appris_principal_1;CCDS	5
Tshz2	ENSMUSG00000047907.12	legacy_most5_basic	legacy_most5_basic	chr2	169474932	+	ENSMUST00000109159.3	Tshz2-202	1	alternative_3_UTR;basic;appris_principal_1;CCDS	5
Tshz3	ENSMUSG00000021217.8	ensembl_canonical	Ensembl_canonical	chr7	36397542	+	ENSMUST00000021641.8	Tshz3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tshz3	ENSMUSG00000021217.8	appris_principal	APPRIS_principal	chr7	36397542	+	ENSMUST00000021641.8	Tshz3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tshz3	ENSMUSG00000021217.8	legacy_most5_basic	legacy_most5_basic	chr7	36397542	+	ENSMUST00000021641.8	Tshz3-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	2
Tsks	ENSMUSG00000059891.15	ensembl_canonical	Ensembl_canonical	chr7	44592645	+	ENSMUST00000120929.9	Tsks-202	1	NAGNAG_splice_site;basic;Ensembl_canonical;appris_principal_1;CCDS	4
Tsks	ENSMUSG00000059891.15	appris_principal	APPRIS_principal	chr7	44592645	+	ENSMUST00000120929.9	Tsks-202	1	NAGNAG_splice_site;basic;Ensembl_canonical;appris_principal_1;CCDS	4
Tsks	ENSMUSG00000059891.15	legacy_most5_basic	legacy_most5_basic	chr7	44592645	+	ENSMUST00000120929.9	Tsks-202	1	NAGNAG_splice_site;basic;Ensembl_canonical;appris_principal_1;CCDS	4
Tsku	ENSMUSG00000049580.13	ensembl_canonical	Ensembl_canonical	chr7	98010494	-	ENSMUST00000094161.11	Tsku-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	8
Tsku	ENSMUSG00000049580.13	appris_principal	APPRIS_principal	chr7	98010494	-	ENSMUST00000094161.11	Tsku-201	1	basic;Ensembl_canonical;appris_principal_1;CCDS	8
Tsku	ENSMUSG00000049580.13	legacy_most5_basic	legacy_most5_basic	chr7	98010534	-	ENSMUST00000165257.8	Tsku-203	2	basic;appris_principal_1;CCDS	8
