mouse_symbol	human_symbol	gene_id	transcript_id	tss	strand	cas	represented_systems	context	promoter_midpoint_accessible	promoter_any_peak_overlap	protospacers_total_passing	protospacers_fully_in_peak	protospacers_any_peak_overlap	targetable
Il1b	IL1B	ENSG00000125538.7	ENST00000263341.2	113594479	-	CjCas9_NNNVRYM	MiniCAFE	H1_rest	False	True	39	12	15	True
Il1b	IL1B	ENSG00000125538.7	ENST00000263341.2	113594479	-	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	False	True	39	8	12	True
Il1b	IL1B	ENSG00000125538.7	ENST00000263341.2	113594479	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	False	True	28	5	8	True
Il1b	IL1B	ENSG00000125538.7	ENST00000263341.2	113594479	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	False	False	28	0	0	False
Il1b	IL1B	ENSG00000125538.7	ENST00000263341.2	113594479	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	False	True	28	8	9	True
Il1b	IL1B	ENSG00000125538.7	ENST00000263341.2	113594479	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	False	True	28	5	6	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	4	4	4	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	4	3	4	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	4	4	4	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	4	4	4	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	6	6	6	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	6	6	6	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	6	6	6	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	6	6	6	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	29	25	25	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	29	23	25	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	29	25	25	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	29	25	25	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	22	16	17	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	22	16	16	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	22	16	17	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	22	16	16	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	25	22	22	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	25	22	22	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	25	22	22	True
Il1rn	IL1RN	ENSG00000136689.14	ENST00000409930.3	113885137	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	25	22	22	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	1	1	1	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	1	1	1	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	1	1	1	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	1	1	1	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	3	3	3	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	3	3	3	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	3	3	3	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	3	3	3	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	28	28	28	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	28	28	28	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	28	28	28	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	28	28	28	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	20	20	20	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	20	20	20	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	20	20	20	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	20	20	20	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	25	25	25	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	25	25	25	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	25	25	25	True
Il4ra	IL4R	ENSG00000077238.9	ENST00000395762.2	27325233	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	25	25	25	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	False	True	2	0	0	False
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	2	2	2	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	2	1	1	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	2	1	2	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	False	True	4	1	1	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	4	4	4	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	4	3	3	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	4	3	3	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	False	True	46	3	8	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	46	46	46	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	46	26	26	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	46	30	36	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	False	True	36	3	5	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	36	36	36	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	36	20	22	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	36	24	31	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	False	True	49	2	6	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	49	49	49	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	49	29	30	True
Irf8	IRF8	ENSG00000140968.6	ENST00000268638.5	85932408	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	49	34	38	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	1	1	1	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	1	1	1	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	1	1	1	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	1	1	1	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	2	2	2	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	2	2	2	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	2	2	2	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	2	2	2	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	47	47	47	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	47	47	47	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	47	47	47	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	47	47	47	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	19	19	19	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	19	19	19	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	19	19	19	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	19	19	19	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	28	28	28	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	28	28	28	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	28	28	28	True
Lamp1	LAMP1	ENSG00000185896.9	ENST00000332556.4	113951555	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	28	28	28	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	7	7	7	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	False	True	7	1	4	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	7	7	7	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	7	7	7	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	3	3	3	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	False	True	3	0	1	False
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	3	2	2	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	3	2	2	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	31	31	31	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	False	True	31	7	7	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	31	23	30	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	31	21	25	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	38	38	38	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	False	True	38	6	7	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	38	29	34	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	38	29	34	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	33	33	33	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	False	True	33	2	4	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	True	True	33	29	31	True
Lamp2	LAMP2	ENSG00000005893.11	ENST00000434600.2	119603219	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	True	True	33	29	31	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	False	True	8	3	5	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	False	True	8	5	5	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	False	True	8	4	5	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	False	True	8	4	5	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	False	True	3	1	1	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	False	True	3	1	1	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	False	True	3	1	1	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	False	True	3	1	1	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	False	True	16	6	7	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	False	True	16	7	7	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	False	True	16	6	7	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	False	True	16	7	7	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	False	True	33	8	14	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	False	True	33	14	14	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	CjCas9_NNNVRYM	MiniCAFE	H1_rest	False	True	33	9	14	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	False	True	33	13	14	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	False	True	15	9	9	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	False	True	15	9	9	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	False	True	15	9	9	True
Lipa	LIPA	ENSG00000107798.13	ENST00000336233.5	91011814	-	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	False	True	15	9	9	True
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	False	False	10	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	False	False	10	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	False	False	10	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	False	False	10	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	False	False	10	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	False	False	10	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	False	False	10	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	False	False	10	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	False	False	21	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	False	False	21	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	False	False	21	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	False	False	21	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	False	False	44	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	False	False	44	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	False	False	44	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	False	False	44	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	False	False	25	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	False	False	25	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_rest	False	False	25	0	0	False
Lpl	LPL	ENSG00000175445.10	ENST00000311322.8	19796481	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	H1_IFNb	False	False	25	0	0	False
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_rest	True	True	5	2	2	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	WTC11_IFNb	True	True	5	2	2	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_rest	True	True	5	2	2	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	Un1Cas12f1_TTTR	HEAL;SminiCRa	H1_IFNb	True	True	5	2	3	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_rest	True	True	5	1	1	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	SaCas9_NNGRRT	SaCas9_CRISPRa	WTC11_IFNb	True	True	5	1	1	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_rest	True	True	5	1	2	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	SaCas9_NNGRRT	SaCas9_CRISPRa	H1_IFNb	True	True	5	4	4	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_rest	True	True	38	14	18	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	SpCas9_NGG	SpCas9_CRISPRa	WTC11_IFNb	True	True	38	19	25	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	SpCas9_NGG	SpCas9_CRISPRa	H1_rest	True	True	38	22	28	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	SpCas9_NGG	SpCas9_CRISPRa	H1_IFNb	True	True	38	33	35	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_rest	True	True	39	13	18	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	CjCas9_NNNVRYM	MiniCAFE	WTC11_IFNb	True	True	39	22	27	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	CjCas9_NNNVRYM	MiniCAFE	H1_rest	True	True	39	24	28	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	CjCas9_NNNVRYM	MiniCAFE	H1_IFNb	True	True	39	32	36	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_rest	True	True	31	18	22	True
Map1lc3b	MAP1LC3B	ENSG00000140941.8	ENST00000268607.5	87425405	+	Nme2Cas9_NNNNCC	proposed_dNme2Cas9_activator	WTC11_IFNb	True	True	31	24	27	True
